,pred_MEL,pred_NV,pred_BCC,pred_AK,pred_BKL,pred_DF,pred_VASC,pred_SCC
true_MEL,71.01769911504425,21.261061946902654,1.7256637168141593,1.1946902654867257,4.314159292035399,0.13274336283185842,0.15486725663716813,0.19911504424778761
true_NV,4.9864077669902915,91.57281553398059,1.3436893203883495,0.05436893203883495,1.7320388349514564,0.170873786407767,0.09320388349514563,0.04660194174757282
true_BCC,5.112781954887218,7.669172932330827,78.796992481203,3.037593984962406,3.8796992481203008,0.15037593984962405,0.3609022556390977,0.9924812030075187
true_AK,10.173410404624278,2.5433526011560694,15.83815028901734,53.872832369942195,13.641618497109826,0.11560693641618497,0.23121387283236994,3.5838150289017343
true_BKL,10.133333333333333,15.123809523809523,3.7333333333333334,2.4380952380952383,67.23809523809524,0.1523809523809524,0.19047619047619047,0.9904761904761905
true_DF,4.166666666666667,18.333333333333332,11.666666666666666,3.3333333333333335,5.833333333333333,52.916666666666664,0.0,3.75
true_VASC,2.7450980392156863,23.137254901960784,4.313725490196078,0.39215686274509803,0.39215686274509803,0.0,69.01960784313725,0.0
true_SCC,10.634920634920634,6.666666666666667,13.65079365079365,5.238095238095238,11.587301587301587,0.15873015873015872,0.0,52.06349206349206
