,pred_MEL,pred_NV,pred_BCC,pred_AK,pred_BKL,pred_DF,pred_VASC,pred_SCC
true_MEL,70.81858407079646,21.039823008849556,1.7256637168141593,0.7964601769911505,5.0,0.22123893805309736,0.17699115044247787,0.22123893805309736
true_NV,4.893203883495145,91.26990291262136,1.3592233009708738,0.038834951456310676,2.151456310679612,0.16310679611650486,0.0854368932038835,0.038834951456310676
true_BCC,4.81203007518797,6.43609022556391,80.42105263157895,2.43609022556391,4.2406015037593985,0.0,0.39097744360902253,1.263157894736842
true_AK,9.248554913294798,2.8901734104046244,15.260115606936417,54.797687861271676,13.410404624277456,0.11560693641618497,0.0,4.277456647398844
true_BKL,10.247619047619047,13.82857142857143,4.266666666666667,1.7142857142857142,68.34285714285714,0.0380952380952381,0.11428571428571428,1.4476190476190476
true_DF,5.833333333333333,15.833333333333334,11.25,1.25,6.25,55.833333333333336,0.0,3.75
true_VASC,3.5294117647058822,28.235294117647058,3.9215686274509802,0.0,1.5686274509803921,0.0,62.745098039215684,0.0
true_SCC,10.952380952380953,7.142857142857143,11.904761904761905,6.349206349206349,10.476190476190476,0.0,0.0,53.17460317460318
