rung,method,seed,checkpoint_path,scorer,auroc,fpr95
runB_orth1,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s52/best-32.ckpt,cosine,0.4042303971000946,0.9775014801657784
runB_orth1,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s52/best-32.ckpt,knn_k1,0.4183995384390507,0.9696072626800868
runB_orth1,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s52/best-32.ckpt,knn_k10,0.4062739877460996,0.9794750345372016
runB_orth1,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s52/best-32.ckpt,knn_k50,0.4029738664643988,0.9834221432800474
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,mahalanobis,0.440878391434671,0.9725675942372212
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,cosine,0.4390328432769384,0.9776988356029208
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,knn_k1,0.4635758984524688,0.9557923820801264
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,knn_k10,0.4534821726549184,0.9557923820801264
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,knn_k50,0.4496854851688849,0.9540161831458456
runB_orth1,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s72/best-35.ckpt,mahalanobis,0.4145284347274803,0.970396684428656
runB_orth1,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s72/best-35.ckpt,cosine,0.404357930966133,0.9850009867771856
runB_orth1,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s72/best-35.ckpt,knn_k1,0.4237733947350928,0.9640813104401026
runB_orth1,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s72/best-35.ckpt,knn_k10,0.41119288737188,0.9621077560686796
runB_orth1,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s72/best-35.ckpt,knn_k50,0.4067919813575546,0.9660548648115256
runB_orth1,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s82/best-37.ckpt,mahalanobis,0.402565500448902,0.9711861061772252
runB_orth1,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s82/best-37.ckpt,cosine,0.402769726397346,0.9625024669429644
runB_orth1,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s82/best-37.ckpt,knn_k1,0.419403320140234,0.9638839550029604
