,pred_MEL,pred_NV,pred_BCC,pred_AK,pred_BKL,pred_DF,pred_VASC,pred_SCC
true_MEL,71.71828908554572,20.53834808259587,1.8805309734513274,0.8480825958702065,4.682890855457227,0.07374631268436578,0.07374631268436578,0.18436578171091444
true_NV,4.737864077669903,91.93527508090615,1.1003236245954693,0.038834951456310676,1.8640776699029127,0.12944983818770225,0.1553398058252427,0.038834951456310676
true_BCC,5.213032581453634,6.5664160401002505,78.54636591478696,2.506265664160401,5.2631578947368425,0.05012531328320802,0.45112781954887216,1.4035087719298245
true_AK,6.551059730250482,3.0828516377649327,17.148362235067438,52.79383429672447,16.76300578034682,0.1926782273603083,0.3853564547206166,3.0828516377649327
true_BKL,8.634920634920634,14.603174603174603,4.444444444444445,2.2857142857142856,68.95238095238095,0.0,0.06349206349206349,1.0158730158730158
true_DF,4.166666666666667,18.055555555555557,9.722222222222221,0.6944444444444444,9.027777777777779,54.861111111111114,0.6944444444444444,2.7777777777777777
true_VASC,4.57516339869281,23.529411764705884,2.6143790849673203,0.0,0.0,0.0,69.28104575163398,0.0
true_SCC,11.375661375661375,5.026455026455026,14.55026455026455,6.878306878306878,11.904761904761905,0.26455026455026454,0.0,50.0
