,pred_MEL,pred_NV,pred_BCC,pred_AK,pred_BKL,pred_DF,pred_VASC,pred_SCC
true_MEL,73.05309734513274,20.154867256637168,1.8805309734513274,0.7522123893805309,3.7610619469026547,0.08849557522123894,0.13274336283185842,0.17699115044247787
true_NV,5.180582524271845,91.12233009708739,1.4368932038834952,0.04660194174757282,1.887378640776699,0.13203883495145632,0.16310679611650486,0.031067961165048542
true_BCC,5.593984962406015,7.067669172932331,79.72932330827068,2.4661654135338344,3.488721804511278,0.03007518796992481,0.21052631578947367,1.413533834586466
true_AK,10.057803468208093,2.5433526011560694,15.260115606936417,53.98843930635838,14.104046242774567,0.23121387283236994,0.11560693641618497,3.699421965317919
true_BKL,10.666666666666666,14.133333333333333,3.9238095238095236,1.9428571428571428,67.77142857142857,0.0380952380952381,0.22857142857142856,1.2952380952380953
true_DF,7.083333333333333,18.333333333333332,8.75,1.6666666666666667,5.416666666666667,53.333333333333336,0.4166666666666667,5.0
true_VASC,4.705882352941177,26.274509803921568,2.3529411764705883,0.0,1.1764705882352942,0.0,65.49019607843137,0.0
true_SCC,10.317460317460318,5.238095238095238,13.333333333333334,6.190476190476191,12.222222222222221,0.15873015873015872,0.0,52.53968253968254
